x,y,T,u,v,p
0.45,0,300,0.244343,0.00567339,0.475776
0.5,0,300,0.226678,0.004165,0.468809
0.55,0,300,0.212595,0.00328487,0.463283
0.6,0,300,0.201036,0.00271688,0.458768
0.65,0,300,0.191374,0.00229883,0.455069
0.7,0,300,0.183227,0.00195502,0.452093
0.75,0,300,0.176353,0.00165384,0.449786
0.8,0,300,0.170579,0.00138435,0.448102
0.85,0,300,0.165767,0.0011445,0.446989
0.9,0,300,0.161788,0.000935304,0.446386
0.95,0,300,0.158522,0.000757977,0.446222
1,0,300,0.155852,0.000612617,0.446422
1.05,0,300,0.153667,0.000497808,0.446914
1.1,0,300,0.151863,0.000410781,0.44763
1.15,0,300,0.15035,0.000347856,0.448513
1.2,0,300,0.149052,0.000304941,0.449515
1.25,0,300,0.147905,0.00027798,0.450602
1.3,0,300,0.146859,0.000263261,0.451748
1.35,0,300,0.145877,0.000257596,0.452938
1.4,0,300,0.144931,0.000258394,0.454168
1.45,0,300,0.144,0.000263644,0.455435
1.5,0,300,0.143069,0.000271862,0.45674
1.55,0,300,0.142129,0.000282006,0.458093
1.6,0,300,0.141172,0.000293381,0.459498
1.65,0,300,0.140195,0.000305558,0.460967
1.7,0,300,0.139192,0.0003183,0.462507
1.75,0,300,0.13816,0.000331495,0.464128
1.8,0,300,0.137098,0.00034512,0.46584
1.85,0,300,0.136004,0.000359198,0.467651
1.9,0,300,0.134873,0.000373783,0.46957
1.95,0,300,0.133705,0.000388939,0.471605
2,0,300,0.132497,0.000404739,0.473765
2.05,0,300,0.131245,0.000421259,0.476059
2.1,0,300,0.129948,0.000438574,0.478496
2.15,0,300,0.128602,0.000456756,0.481081
2.2,0,300,0.127204,0.000475874,0.483824
2.25,0,300,0.12575,0.000495993,0.486733
2.3,0,300,0.124238,0.000517169,0.489817
2.35,0,300,0.122663,0.000539452,0.493083
2.4,0,300,0.121021,0.000562883,0.49654
2.45,0,300,0.119309,0.000587496,0.500197
2.5,0,300,0.117523,0.000613317,0.504063
2.55,0,300,0.115657,0.000640369,0.508146
2.6,0,300,0.113707,0.000668661,0.512455
2.65,0,300,0.11167,0.000698194,0.516999
2.7,0,300,0.10954,0.00072895,0.521787
2.75,0,300,0.107313,0.000760897,0.526828
2.8,0,300,0.104983,0.000793974,0.532131
2.85,0,300,0.102546,0.000828095,0.537706
2.9,0,300,0.0999985,0.000863135,0.543558
2.95,0,300,0.0973344,0.000898934,0.549697
3,0,300,0.0945498,0.000935284,0.55613
3.05,0,300,0.091641,0.000971923,0.562863
3.1,0,300,0.0886043,0.00100853,0.569903
3.15,0,300,0.0854372,0.00104471,0.577251
3.2,0,300,0.0821375,0.00107997,0.584911
3.25,0,300,0.0787043,0.00111377,0.592885
3.3,0,300,0.0751378,0.00114541,0.601169
3.35,0,300,0.07144,0.0011741,0.609758
3.4,0,300,0.0676146,0.00119892,0.618645
3.45,0,300,0.0636679,0.00121881,0.627818
3.5,0,300,0.0596084,0.00123259,0.637261
3.55,0,300,0.055448,0.00123894,0.64695
3.6,0,300,0.0512019,0.00123642,0.65686
3.65,0,300,0.0468894,0.00122347,0.666954
3.7,0,300,0.042534,0.00119846,0.677191
3.75,0,300,0.0381639,0.00115972,0.687522
3.8,0,300,0.0338121,0.00110563,0.697885
3.85,0,300,0.0295163,0.00103476,0.708212
3.9,0,300,0.0253184,0.000946096,0.718423
3.95,0,300,0.0212635,0.00083951,0.728427
4,0,300,0.0173966,0.000716556,0.73812
4.05,0,300,0.0137584,0.00058185,0.747388
4.1,0,300,0.0103767,0.000444826,0.75611
4.15,0,300,0.00725591,0.000320107,0.764161
4.2,0,300.003,0.00437077,0.000221321,0.77143
4.25,0,300.025,0.00169133,0.000140816,0.777838
4.3,0,300.183,-0.000726784,1.69E-05,0.783358
4.35,0,301.083,-0.00258456,-0.000277903,0.787986
4.4,0,305.081,-0.00326962,-0.000833117,0.791618
4.45,0,318.78,-0.00228397,-0.00128332,0.793903
4.5,0,329.243,-0.00134378,-0.00138802,0.794646
0,0,300,0.868609,0.0645298,1.14395
0.05,0,300,0.82716,0.0799972,1.01924
0.1,0,300,0.723601,0.0891737,0.809582
0.15,0,300,0.596928,0.0722848,0.677691
0.2,0,300,0.48311,0.0518076,0.601289
0.25,0,300,0.39937,0.034246,0.552043
0.3,0,300,0.34038,0.0214222,0.519482
0.35,0,300,0.29812,0.0131982,0.498605
0.4,0,300,0.267303,0.00837601,0.485097
0.45,0,300,0.244343,0.00567339,0.475776
0.5,0,300,0.226678,0.004165,0.468809
0.55,0,300,0.212595,0.00328487,0.463283
0.6,0,300,0.201036,0.00271688,0.458768
0.65,0,300,0.191374,0.00229883,0.455069
0.7,0,300,0.183227,0.00195502,0.452093
0.75,0,300,0.176353,0.00165384,0.449786
0.8,0,300,0.170579,0.00138435,0.448102
0.85,0,300,0.165767,0.0011445,0.446989
0.9,0,300,0.161788,0.000935304,0.446386
0.95,0,300,0.158522,0.000757977,0.446222
1,0,300,0.155852,0.000612617,0.446422
1.05,0,300,0.153667,0.000497808,0.446914
1.1,0,300,0.151863,0.000410781,0.44763
1.15,0,300,0.15035,0.000347856,0.448513
1.2,0,300,0.149052,0.000304941,0.449515
1.25,0,300,0.147905,0.00027798,0.450602
1.3,0,300,0.146859,0.000263261,0.451748
1.35,0,300,0.145877,0.000257596,0.452938
1.4,0,300,0.144931,0.000258394,0.454168
1.45,0,300,0.144,0.000263644,0.455435
1.5,0,300,0.143069,0.000271862,0.45674
1.55,0,300,0.142129,0.000282006,0.458093
1.6,0,300,0.141172,0.000293381,0.459498
1.65,0,300,0.140195,0.000305558,0.460967
1.7,0,300,0.139192,0.0003183,0.462507
1.75,0,300,0.13816,0.000331495,0.464128
1.8,0,300,0.137098,0.00034512,0.46584
1.85,0,300,0.136004,0.000359198,0.467651
1.9,0,300,0.134873,0.000373783,0.46957
1.95,0,300,0.133705,0.000388939,0.471605
2,0,300,0.132497,0.000404739,0.473765
2.05,0,300,0.131245,0.000421259,0.476059
2.1,0,300,0.129948,0.000438574,0.478496
2.15,0,300,0.128602,0.000456756,0.481081
2.2,0,300,0.127204,0.000475874,0.483824
2.25,0,300,0.12575,0.000495993,0.486733
2.3,0,300,0.124238,0.000517169,0.489817
2.35,0,300,0.122663,0.000539452,0.493083
2.4,0,300,0.121021,0.000562883,0.49654
2.45,0,300,0.119309,0.000587496,0.500197
2.5,0,300,0.117523,0.000613317,0.504063
2.55,0,300,0.115657,0.000640369,0.508146
2.6,0,300,0.113707,0.000668661,0.512455
2.65,0,300,0.11167,0.000698194,0.516999
2.7,0,300,0.10954,0.00072895,0.521787
2.75,0,300,0.107313,0.000760897,0.526828
2.8,0,300,0.104983,0.000793974,0.532131
2.85,0,300,0.102546,0.000828095,0.537706
2.9,0,300,0.0999985,0.000863135,0.543558
2.95,0,300,0.0973344,0.000898934,0.549697
3,0,300,0.0945498,0.000935284,0.55613
3.05,0,300,0.091641,0.000971923,0.562863
3.1,0,300,0.0886043,0.00100853,0.569903
3.15,0,300,0.0854372,0.00104471,0.577251
3.2,0,300,0.0821375,0.00107997,0.584911
3.25,0,300,0.0787043,0.00111377,0.592885
3.3,0,300,0.0751378,0.00114541,0.601169
3.35,0,300,0.07144,0.0011741,0.609758
3.4,0,300,0.0676146,0.00119892,0.618645
3.45,0,300,0.0636679,0.00121881,0.627818
3.5,0,300,0.0596084,0.00123259,0.637261
3.55,0,300,0.055448,0.00123894,0.64695
3.6,0,300,0.0512019,0.00123642,0.65686
3.65,0,300,0.0468894,0.00122347,0.666954
3.7,0,300,0.042534,0.00119846,0.677191
3.75,0,300,0.0381639,0.00115972,0.687522
3.8,0,300,0.0338121,0.00110563,0.697885
3.85,0,300,0.0295163,0.00103476,0.708212
3.9,0,300,0.0253184,0.000946096,0.718423
3.95,0,300,0.0212635,0.00083951,0.728427
4,0,300,0.0173966,0.000716556,0.73812
4.05,0,300,0.0137584,0.00058185,0.747388
4.1,0,300,0.0103767,0.000444826,0.75611
4.15,0,300,0.00725591,0.000320107,0.764161
4.2,0,300.003,0.00437077,0.000221321,0.77143
4.25,0,300.025,0.00169133,0.000140816,0.777838
4.3,0,300.183,-0.000726784,1.69E-05,0.783358
4.35,0,301.083,-0.00258456,-0.000277903,0.787986
4.4,0,305.081,-0.00326962,-0.000833117,0.791618
4.45,0,318.78,-0.00228397,-0.00128332,0.793903
4.5,0,329.243,-0.00134378,-0.00138802,0.794646
5.5,0,328.438,-0.00157109,0.00153828,-0.251618
5.55,0,317.997,-0.00534585,0.00304127,-0.252718
5.6,0,304.571,-0.0155543,0.00505622,-0.253016
5.65,0,300.935,-0.028634,0.00553594,-0.249435
5.7,0,300.165,-0.0412926,0.00528512,-0.241941
5.75,0,300.027,-0.0524488,0.00476706,-0.23053
5.8,0,300.005,-0.0617092,0.00408948,-0.215122
5.85,0,300.001,-0.0687413,0.00324369,-0.195716
5.9,0,300,-0.0731975,0.00222412,-0.172489
5.95,0,300,-0.0747843,0.0010603,-0.145844
6,0,300,-0.0733498,-0.000177718,-0.116436
6.05,0,300,-0.0689258,-0.00139719,-0.0851164
6.1,0,300,-0.0617317,-0.00251181,-0.0528416
6.15,0,300,-0.0521505,-0.00345341,-0.0206001
6.2,0,300,-0.0406734,-0.00417998,0.0106828
6.25,0,300,-0.0278427,-0.00467341,0.0402175
6.3,0,300,-0.0142018,-0.00494069,0.0673935
6.35,0,300,-0.00024705,-0.00500937,0.0917931
6.4,0,300,0.0136014,-0.00491447,0.113187
6.45,0,300,0.027009,-0.00469497,0.13151
6.5,0,300,0.0397295,-0.00438908,0.146831
6.55,0,300,0.0515983,-0.00403056,0.159312
6.6,0,300,0.0625211,-0.00364716,0.16918
6.65,0,300,0.0724603,-0.00326027,0.176699
6.7,0,300,0.0814214,-0.00288535,0.182144
6.75,0,300,0.0894406,-0.00253268,0.185788
6.8,0,300,0.0965745,-0.00220831,0.18789
6.85,0,300,0.102892,-0.00191507,0.188688
6.9,0,300,0.108466,-0.00165354,0.188398
6.95,0,300,0.113373,-0.0014228,0.187209
7,0,300,0.117684,-0.00122103,0.185288
7.05,0,300,0.121469,-0.00104588,0.182775
7.1,0,300,0.124792,-0.000894684,0.179794
7.15,0,300,0.127709,-0.000764711,0.176443
7.2,0,300,0.130273,-0.000653291,0.172811
7.25,0,300,0.132528,-0.000557991,0.168967
7.3,0,300,0.134514,-0.000476677,0.164971
7.35,0,300,0.136269,-0.00040748,0.160873
7.4,0,300,0.137821,-0.000348712,0.156711
7.45,0,300,0.139198,-0.00029883,0.152518
7.5,0,300,0.140423,-0.00025645,0.148318
7.55,0,300,0.141515,-0.000220396,0.144133
7.6,0,300,0.142493,-0.000189707,0.139977
7.65,0,300,0.143369,-0.000163605,0.135865
7.7,0,300,0.144159,-0.000141436,0.131805
7.75,0,300,0.144872,-0.000122626,0.127804
7.8,0,300,0.145517,-0.000106654,0.123868
7.85,0,300,0.146105,-9.31E-05,0.119999
7.9,0,300,0.146641,-8.15E-05,0.116201
7.95,0,300,0.14713,-7.16E-05,0.112475
8,0,300,0.14758,-6.32E-05,0.108823
8.05,0,300,0.147994,-5.60E-05,0.105245
8.1,0,300,0.148376,-4.99E-05,0.101738
8.15,0,300,0.14873,-4.48E-05,0.0983022
8.2,0,300,0.149058,-4.04E-05,0.0949335
8.25,0,300,0.149365,-3.66E-05,0.0916297
8.3,0,300,0.149651,-3.33E-05,0.0883882
8.35,0,300,0.149918,-3.05E-05,0.0852073
8.4,0,300,0.15017,-2.81E-05,0.082085
8.45,0,300,0.150406,-2.61E-05,0.0790197
8.5,0,300,0.150629,-2.43E-05,0.0760092
8.55,0,300,0.15084,-2.29E-05,0.0730512
8.6,0,300,0.151039,-2.16E-05,0.0701432
8.65,0,300,0.151228,-2.06E-05,0.0672822
8.7,0,300,0.151407,-1.97E-05,0.0644655
8.75,0,300,0.151579,-1.90E-05,0.0616902
8.8,0,300,0.151742,-1.84E-05,0.058954
8.85,0,300,0.151897,-1.79E-05,0.0562547
8.9,0,300,0.152046,-1.74E-05,0.0535905
8.95,0,300,0.152189,-1.71E-05,0.0509595
9,0,300,0.152326,-1.69E-05,0.0483604
9.05,0,300,0.152458,-1.68E-05,0.0457914
9.1,0,300,0.152585,-1.68E-05,0.043251
9.15,0,300,0.152708,-1.69E-05,0.0407373
9.2,0,300,0.152827,-1.71E-05,0.0382486
9.25,0,300,0.152942,-1.73E-05,0.0357828
9.3,0,300,0.153055,-1.77E-05,0.0333377
9.35,0,300,0.153165,-1.81E-05,0.0309113
9.4,0,300,0.153272,-1.87E-05,0.0285012
9.45,0,300,0.153377,-1.93E-05,0.0261054
9.5,0,300,0.15348,-2.00E-05,0.0237217
9.55,0,300,0.153583,-2.09E-05,0.0213481
9.6,0,300,0.153684,-2.19E-05,0.0189824
9.65,0,300,0.153785,-2.31E-05,0.0166225
9.7,0,300,0.153887,-2.46E-05,0.0142664
9.75,0,300,0.15399,-2.66E-05,0.011912
9.8,0,300,0.154095,-2.94E-05,0.00955671
9.85,0,300,0.154204,-3.41E-05,0.00719836
9.9,0,300,0.15432,-4.07E-05,0.00483353
9.95,0,300,0.154485,-5.66E-05,0.00245938
10,0,300,0.154591,-6.91E-05,0.0012699
5.5,0,328.438,-0.00157109,0.00153828,-0.251618
5.55,0,317.997,-0.00534585,0.00304127,-0.252718
5.6,0,304.571,-0.0155543,0.00505622,-0.253016
5.65,0,300.935,-0.028634,0.00553594,-0.249435
5.7,0,300.165,-0.0412926,0.00528512,-0.241941
5.75,0,300.027,-0.0524488,0.00476706,-0.23053
5.8,0,300.005,-0.0617092,0.00408948,-0.215122
5.85,0,300.001,-0.0687413,0.00324369,-0.195716
5.9,0,300,-0.0731975,0.00222412,-0.172489
5.95,0,300,-0.0747843,0.0010603,-0.145844
6,0,300,-0.0733498,-0.000177718,-0.116436
6.05,0,300,-0.0689258,-0.00139719,-0.0851164
6.1,0,300,-0.0617317,-0.00251181,-0.0528416
6.15,0,300,-0.0521505,-0.00345341,-0.0206001
6.2,0,300,-0.0406734,-0.00417998,0.0106828
6.25,0,300,-0.0278427,-0.00467341,0.0402175
6.3,0,300,-0.0142018,-0.00494069,0.0673935
6.35,0,300,-0.00024705,-0.00500937,0.0917931
6.4,0,300,0.0136014,-0.00491447,0.113187
6.45,0,300,0.027009,-0.00469497,0.13151
6.5,0,300,0.0397295,-0.00438908,0.146831
6.55,0,300,0.0515983,-0.00403056,0.159312
6.6,0,300,0.0625211,-0.00364716,0.16918
6.65,0,300,0.0724603,-0.00326027,0.176699
6.7,0,300,0.0814214,-0.00288535,0.182144
6.75,0,300,0.0894406,-0.00253268,0.185788
6.8,0,300,0.0965745,-0.00220831,0.18789
6.85,0,300,0.102892,-0.00191507,0.188688
6.9,0,300,0.108466,-0.00165354,0.188398
6.95,0,300,0.113373,-0.0014228,0.187209
7,0,300,0.117684,-0.00122103,0.185288
7.05,0,300,0.121469,-0.00104588,0.182775
7.1,0,300,0.124792,-0.000894684,0.179794
7.15,0,300,0.127709,-0.000764711,0.176443
7.2,0,300,0.130273,-0.000653291,0.172811
7.25,0,300,0.132528,-0.000557991,0.168967
7.3,0,300,0.134514,-0.000476677,0.164971
7.35,0,300,0.136269,-0.00040748,0.160873
7.4,0,300,0.137821,-0.000348712,0.156711
7.45,0,300,0.139198,-0.00029883,0.152518
7.5,0,300,0.140423,-0.00025645,0.148318
7.55,0,300,0.141515,-0.000220396,0.144133
